"Id","Predicted","P_1","P_2","P_3","P_4","P_5","P_6","P_7","P_8","P_9","P_10","P_11","P_12","P_13","P_14","P_15","P_16","P_17","P_18","P_19","P_20","P_21","P_22"
13,7,0.04717755422428887,0.04717761116094617,0.04717745788729332,0.04717745516404795,0.047177467151050985,0.04717752704531514,0.047177722096505836,0.04717764378301131,0.04717762263379987,0.047177500606297364,0.047177417759444194,0.047177562616437324,0.047177111335505624,0.0471774417343359,0.047177507508518284,0.04717750128510932,0.04717744056974061,0.047177496946338875,0.04717758054728939,0.04717747634837585,0.04717750280124995,0.0471774463619759
14,5,0.04714874844783277,0.047148603027815254,0.04714870774938387,0.047148604495096794,0.047148852034363066,0.04714862345202926,0.04714875522925274,0.04714873199820461,0.04714852853314707,0.04714864500612291,0.04714867117774011,0.04714856959425476,0.04714856875541384,0.04714867769866223,0.047148796558591624,0.04714876151636335,0.04714830407421173,0.047148599950282324,0.04714861939235688,0.047148787140464984,0.047148745221742096,0.04714865544788481
15,12,0.047112036861161256,0.047112293908604885,0.04711213644579487,0.04711220936559803,0.04711234520534467,0.04711172809240133,0.047112317177237274,0.04711245497357401,0.04711221183636886,0.047112313697061044,0.0471121891037086,0.047112513873952676,0.04711235326414814,0.04711217960641016,0.04711214312068021,0.047112012483412666,0.04711234053025984,0.04711224873888464,0.04711221058189853,0.047112274930806525,0.0471124375811511,0.047112212830980785
16,7,0.047137858564348385,0.04713785699590808,0.047137841609290056,0.04713801456035216,0.04713748050751091,0.04713761404075308,0.047138106885673894,0.047137851135893354,0.047137293976770835,0.04713757218798014,0.04713762973160613,0.047137802568474094,0.04713776383824732,0.04713791961910075,0.04713784025062781,0.04713775122348532,0.04713796001053341,0.04713802460359941,0.047137592431680704,0.047137839562523716,0.0471377263847426,0.04713789623002445
17,21,0.04717614794626632,0.047176072161958765,0.047176346422797416,0.04717600393231847,0.04717615172125847,0.04717624076759453,0.047176001009802127,0.04717596395257891,0.04717613246408969,0.04717582104392921,0.04717606831940048,0.04717618039593786,0.04717592544290431,0.047176167226387886,0.047176093120575066,0.04717599131428869,0.047176095069152546,0.04717594347488405,0.04717575683590057,0.047176233972129174,0.04717636495439298,0.04717608553998183
18,13,0.04716202510293414,0.04716205311712028,0.04716205659541259,0.04716199084896155,0.047161970100582706,0.04716197081242073,0.04716193937226071,0.04716194747054449,0.047161943337705264,0.04716204489724626,0.047161629035822925,0.04716188009498993,0.047162129879994144,0.047161949765186076,0.047161429207713185,0.04716201866519921,0.04716187883535445,0.047162129879994144,0.04716189513324691,0.047161868671402325,0.04716198405145551,0.04716199856829452
19,22,0.047158803038407325,0.04715869103408495,0.04715880212616837,0.04715868088067522,0.047158294328465,0.04715845585156713,0.04715857430017477,0.0471584419380008,0.047158393517682605,0.0471586755434104,0.04715886491920372,0.047158660048772935,0.047158285619581235,0.047158527839452506,0.04715878387619887,0.04715865897511062,0.047158675373426856,0.04715872126250902,0.04715876072203523,0.047158418276956944,0.04715838942802183,0.04715888654104186
20,14,0.04713310358321219,0.0471331251906822,0.047132881043145586,0.04713317616057622,0.04713308522519429,0.04713303055496837,0.047133007134550285,0.04713278469753037,0.047132992214634385,0.04713301835966063,0.04713290642199284,0.04713299164780944,0.04713286912219262,0.047133235743892284,0.04713281052250909,0.047133169439418275,0.04713307771091962,0.047133124518055444,0.0471330097931161,0.04713303708383441,0.047132932781981655,0.047132868889400915
21,15,0.04711817266575019,0.04711812747077206,0.04711805746267718,0.047118055383936805,0.04711817720819729,0.047118044561896825,0.04711796113587255,0.047118010876318644,0.04711787560722655,0.04711787181574776,0.04711782541961158,0.0471177921157077,0.04711726295047121,0.04711820830871786,0.04711826272163272,0.047117836058703164,0.047118067212200236,0.04711805651057448,0.047118021392923315,0.047117913668416736,0.047117955403417955,0.047118042269933186
22,18,0.04713731650118394,0.04713739909094974,0.047137412928901466,0.047137153947314936,0.04713724747459609,0.04713726909934087,0.0471372068943374,0.047136943177829044,0.047137289774346405,0.04713756081839497,0.04713737066487736,0.047137267559002306,0.047137445333737,0.04713732945232816,0.04713726211660831,0.04713750660374209,0.04713705084836187,0.04713762241906579,0.047137334991122624,0.04713714686690902,0.04713724747082705,0.047137240022852536
23,7,0.04715277182349933,0.047152983779696525,0.04715275064799678,0.04715266822472745,0.04715306221440651,0.04715276004304196,0.047153158730033604,0.04715280758225663,0.04715256011219122,0.04715272828614802,0.04715269504094275,0.04715302532149851,0.04715311826777185,0.047152800829724804,0.04715278807086982,0.047152772102431746,0.047152686872620905,0.04715314036155511,0.04715276011798029,0.04715274242126448,0.0471527937129845,0.04715289965462707
24,20,0.04716313232088753,0.04716311500136786,0.047163322003881146,0.047163197680330546,0.04716323421014,0.04716306129395867,0.047163068631676505,0.047162996899376385,0.047162982026465475,0.04716312513733294,0.04716318830500792,0.04716319540673452,0.0471630465982274,0.047163111805620335,0.04716312859735017,0.04716309628902092,0.047163087114071946,0.047162951126794445,0.04716301623436685,0.047163331701680654,0.04716327841172105,0.04716314326394893
25,13,0.04713242047277096,0.047132453263031795,0.04713233823457546,0.04713249927714965,0.04713208339539255,0.04713208851820534,0.04713236325405614,0.04713251006969288,0.047132248598726355,0.04713215400199869,0.04713229696306318,0.047132058706326564,0.04713259525408317,0.04713212990232561,0.047132382951913444,0.04713243048689431,0.047132307380157175,0.047132496187083775,0.04713186803989597,0.047132068182835024,0.04713235065392102,0.04713218660526808
26,8,0.04710927606986675,0.04710930518208245,0.04710903289876753,0.04710917489348674,0.047109232575581604,0.04710926425012507,0.047109314593128546,0.0471093510605096,0.047108860564409896,0.047109216565757076,0.047108994442297346,0.04710926714652292,0.04710882240852442,0.04710914423647092,0.04710890613068513,0.04710922880324573,0.04710910445915301,0.047109131950417084,0.04710930993140318,0.04710924302280082,0.047109307497070506,0.04710898530955999
27,4,0.047097970232639286,0.047097930722280405,0.04709833324307619,0.04709839769373535,0.04709828648714751,0.04709786663636673,0.04709813769189659,0.047097783436687295,0.04709805006898515,0.04709759323465516,0.04709795573291037,0.04709831645122607,0.04709782101062652,0.04709820251896667,0.04709807379842388,0.04709812406376069,0.04709828638978777,0.04709819591284106,0.04709790614366858,0.04709798724386729,0.047098076467397505,0.04709807850808922
28,3,0.04714752199838687,0.04714748713596225,0.047147594464229635,0.04714756283730995,0.047147515446322084,0.04714754973564096,0.04714721229573342,0.047147375733356485,0.0471474934264042,0.04714737434914616,0.0471472765168306,0.0471472769650738,0.0471474150574811,0.04714735695093782,0.047147260065032164,0.04714755969192563,0.047147017651790704,0.0471473739292209,0.047147219984380866,0.047147463628394747,0.04714747900409973,0.047147414769214066
29,8,0.047119572329550885,0.04711947547927733,0.047119707846382815,0.04711934202517019,0.04711921799196089,0.04711947577109257,0.047119718296487555,0.047119865168414106,0.047119424256647675,0.04711965107536486,0.04711938730312835,0.04711934602963003,0.04711930567816571,0.04711957618574185,0.04711963614262462,0.04711966669969657,0.04711900529646057,0.047119377751443106,0.047119443013944384,0.04711954123923583,0.047119705367163395,0.04711943326079756
30,11,0.047142652369196625,0.047142689444828245,0.04714256491052554,0.0471428131998244,0.04714284152758574,0.047142577582087175,0.04714294100933897,0.047142298305260566,0.047142568485004956,0.04714264062667172,0.04714306126580525,0.047142300633369556,0.047142872859376544,0.04714300104936787,0.047142497732547965,0.04714300301121241,0.047142972807708405,0.047143059282332776,0.04714226184424232,0.04714281579308927,0.047142512845632055,0.04714294114423533
31,14,0.047115405890732445,0.04711545045764624,0.047115432490289086,0.04711560969386471,0.04711533420130033,0.047115634970737064,0.04711531288585378,0.04711540021185065,0.04711559340094929,0.04711491313720154,0.04711530681632136,0.047115278793228466,0.047115530746766804,0.0471157077287917,0.04711540525280333,0.04711530585479917,0.04711542790733893,0.04711541772663142,0.0471154052041353,0.04711565537047747,0.047115630282374546,0.047115424728639325
32,15,0.04710124031988088,0.047101231311063196,0.04710121831671542,0.04710088744912303,0.04710117914142196,0.04710127621525961,0.04710115065573525,0.04710106076103741,0.04710114960510275,0.04710091708843257,0.04710117823934554,0.047101205735279254,0.04710101194051494,0.04710114706349978,0.04710132460915186,0.04710125282706593,0.04710119642549707,0.0471011202528468,0.047100688565387676,0.04710113235632941,0.047101118486707165,0.0471012574732089
33,6,0.047163345066432064,0.047163326790541873,0.04716331037687799,0.04716326549404159,0.04716335836741484,0.04716347195582088,0.04716327695378662,0.04716320681078366,0.04716314217852466,0.04716331363085087,0.04716333307596964,0.047163332699592164,0.04716316915882626,0.04716331532265926,0.047163315998743446,0.0471634171576002,0.047163443611412725,0.0471633635524878,0.047163305657695484,0.04716325166965426,0.047163306054412886,0.047163405556679694
34,15,0.04715203667432357,0.047152023639537785,0.04715202592327227,0.047152014563578676,0.04715168031711652,0.04715190657732719,0.047151985096408805,0.04715186557223021,0.04715198634832005,0.04715186453307086,0.047151815744068286,0.04715189106975635,0.04715204579871921,0.04715172038928382,0.0471521490486489,0.047151665855236134,0.04715186482882783,0.047151883866808735,0.04715193845951681,0.04715153023743364,0.047151811676064116,0.04715202689444707
35,8,0.0471812071798076,0.04718110104643543,0.047181242953396624,0.047181000509283255,0.04718110864447432,0.04718089260301992,0.04718105428023329,0.04718137367976446,0.04718097283618055,0.04718120285265192,0.04718094248860262,0.047180977799435336,0.0471809493923354,0.04718110322382126,0.04718104214838,0.047181239242128005,0.04718065786745223,0.04718099786411762,0.04718107440567237,0.047181140758672566,0.04718121703358356,0.04718098513074284
36,13,0.04713745007877502,0.047137617181417416,0.0471376709419587,0.04713770122001416,0.04713739486638335,0.04713764833919494,0.04713773252740079,0.04713749203341812,0.0471373044105734,0.04713682062668957,0.0471372784539491,0.0471376597016297,0.04713774398830791,0.04713770540115554,0.047137521628919786,0.04713760193898179,0.04713755708714101,0.04713759748455887,0.04713738394482576,0.047137657375183835,0.047137386752177574,0.04713771037065068
37,13,0.04718394059824938,0.04718405519842555,0.04718402366433917,0.047183955007994806,0.047183722685898724,0.04718382743201624,0.04718403187387801,0.04718386591314154,0.04718385887718069,0.04718358287805038,0.04718380492194391,0.04718391312427945,0.04718409069471311,0.047184016655320384,0.04718391094229102,0.047183705211182814,0.04718398111681777,0.04718395632894116,0.047183449979589655,0.047183852619790745,0.047183817299790674,0.0471837075335477
38,9,0.047131918487928456,0.04713197676843441,0.04713185197474474,0.04713181345451073,0.047131982481611996,0.04713176445661499,0.04713173968106366,0.047131835263525046,0.047132051400762785,0.04713160543244791,0.047131707861279015,0.047131828283745576,0.04713183002878694,0.04713194601521504,0.04713169746625479,0.0471319939478485,0.04713153858834382,0.047131823211168405,0.047131996389421164,0.04713192907628,0.047131952881194754,0.04713176058660603
39,7,0.04715111998421797,0.04715105907985979,0.047151049038752,0.04715107400809318,0.04715103869063917,0.047151151897160314,0.0471511993248006,0.04715110357194843,0.0471510900665454,0.04715102064761188,0.047150995949135445,0.0471507428598603,0.04715101583781132,0.0471510250889887,0.04715098199197489,0.047151125566088206,0.04715102705485689,0.04715108417914026,0.04715108404769891,0.047151019806522664,0.04715098805777595,0.04715106031006077
40,12,0.04715742859459737,0.047157548902535006,0.047157329737799986,0.04715722399849431,0.04715754577448554,0.04715755356712082,0.04715748012814138,0.04715758873100106,0.047157320871115564,0.04715738323444359,0.04715724205430529,0.04715762649452263,0.04715681544988808,0.04715725846564895,0.04715727948174637,0.04715743371228217,0.04715723283506335,0.04715737406972428,0.04715744884152298,0.047157506567049104,0.04715755132543315,0.04715734170111991
41,19,0.04718376567888016,0.047183600853832844,0.04718376251437331,0.04718362597970405,0.04718382097368881,0.047183418066084545,0.047183640994156444,0.04718359959161113,0.047183421799996544,0.04718369890501997,0.04718363637068247,0.0471834484323859,0.04718334725461612,0.04718352148923942,0.04718370228390802,0.04718373311269065,0.04718367938098197,0.047183701209155375,0.04718385324887507,0.04718334956210133,0.04718361339313083,0.047183626160842956
42,14,0.047097187409447995,0.04709702635542545,0.04709701863738182,0.04709715814597,0.047096775015177,0.04709697436925155,0.04709721819151493,0.04709696585737229,0.047096544277641345,0.047096870335324205,0.047096847891146335,0.04709694907148929,0.047096857906722946,0.04709722036679434,0.04709697626923284,0.04709715224590211,0.04709707787663809,0.04709708060842752,0.04709680415862446,0.04709702873802188,0.04709686818617119,0.04709716283638416
43,3,0.04714200398699668,0.04714190679250507,0.04714206685102393,0.04714182760749601,0.04714206239510998,0.04714191823805054,0.04714193660852406,0.04714171240223611,0.04714184567424549,0.047142012104118045,0.04714178753805633,0.04714189578723721,0.04714148857702612,0.047141774134768055,0.047142024390918996,0.04714189764828714,0.04714181812348901,0.047141956589924955,0.04714199380736433,0.04714173562777107,0.04714179314041796,0.0471419304075057
44,2,0.04713316861391492,0.047133360788988714,0.04713310698122364,0.04713310787293952,0.04713294288008487,0.04713289868462118,0.0471331488361252,0.04713332535916006,0.04713324497574529,0.047133034062090136,0.04713315341571562,0.04713305448745586,0.04713333401352451,0.04713323216102371,0.04713277422496251,0.047133192374818104,0.047133106456830984,0.04713311039236883,0.047133024326718106,0.047132925392264824,0.047133201111006336,0.04713311309762654
45,11,0.0471770073361406,0.04717718590301986,0.04717715948839393,0.04717712944114683,0.04717699899393921,0.0471769730978125,0.047177181163289464,0.047176719531689615,0.0471769633804378,0.047177101805121434,0.047177234396860265,0.04717715555750703,0.04717719073436435,0.047177123975894485,0.04717717739182251,0.04717715669221778,0.04717702895032972,0.047177227976669345,0.04717716941857237,0.04717712338442882,0.04717700019790622,0.04717721660570594
46,15,0.04713651388155693,0.0471366212280562,0.04713651793781235,0.047136373011707595,0.04713636175124145,0.04713645716649773,0.04713648900693434,0.047136478741014565,0.0471364790562334,0.04713611290696438,0.047136494499437846,0.04713648552102518,0.04713631598258477,0.04713647686541608,0.04713663777504661,0.047136340349528884,0.04713627093547565,0.04713656457867744,0.04713646978627241,0.04713651570663192,0.04713650753021368,0.04713649391534646
47,19,0.04712923003465392,0.04712936314391301,0.047129318534261326,0.047129274490696295,0.047129407012882915,0.047128904468804564,0.04712931887404992,0.047129325803467535,0.04712929830915631,0.04712930792725201,0.04712921485093137,0.04712932637066253,0.04712938116269322,0.04712913337519014,0.047129316548976154,0.047129193693198575,0.0471291823821189,0.04712921943266473,0.04712942762605788,0.04712903793621339,0.04712919507311463,0.047129153995908515
48,22,0.0471216260539748,0.047121748051092746,0.04712190961035311,0.04712177333588342,0.04712161693271186,0.04712168569757122,0.04712170745970319,0.047121733785936634,0.047121812698002204,0.04712151428928506,0.04712166961375869,0.047121699080712585,0.047121744207800714,0.04712165771020553,0.04712171822385512,0.047121645812891015,0.04712174227992095,0.047121827258026924,0.04712124223219181,0.047121547811140425,0.04712187690950255,0.047121930049205486
49,22,0.04718213285236151,0.04718214515762419,0.047182228004828596,0.047182143295077604,0.047181967175767406,0.04718213656421442,0.04718203718873018,0.04718205600178091,0.04718207058949376,0.04718229050882846,0.04718174776770876,0.04718218903833011,0.047182196591698485,0.04718198197302903,0.047181915475868696,0.04718228887608002,0.047182100628661364,0.047182035700072976,0.0471821776724934,0.047182073082507256,0.04718214706437508,0.04718232870239809
50,10,0.04711601256987288,0.04711589953869616,0.04711577984762192,0.04711589952659234,0.047115933612796486,0.04711585803465189,0.04711590438642923,0.04711572174869399,0.04711577847538133,0.047116131319573935,0.04711580851325223,0.047115992755366196,0.0471156429761489,0.047115883594597285,0.04711595206271881,0.04711592996183967,0.047115907746723515,0.0471159691824235,0.047116034470942855,0.0471158080002459,0.047115776260065155,0.04711588153896076
51,16,0.04712645196439741,0.047126638801156556,0.0471262565101966,0.04712663277339044,0.047126557952493285,0.04712640207312768,0.0471261317081057,0.047126478956826284,0.04712671149248494,0.04712634640198887,0.0471267358988361,0.04712626216568603,0.0471261855908077,0.04712647993346211,0.04712660030109583,0.04712676961479865,0.04712647021574012,0.047126054572230576,0.047126468594750934,0.04712633136751438,0.04712667539360009,0.047126678679696186
52,22,0.04713416664449764,0.047134098572903724,0.04713383076778562,0.04713423797120934,0.04713405027915873,0.04713405510795699,0.04713408331852873,0.04713395056846889,0.04713413542765047,0.047134194935171334,0.047134140834779154,0.04713409475804332,0.04713407935294424,0.04713380275549615,0.047134134534306295,0.04713405280734831,0.04713411402749843,0.04713401867216659,0.04713396325228642,0.04713415494239817,0.04713377031190455,0.047134259858583695
53,22,0.047172525871207245,0.047172328623403335,0.04717249629379545,0.047172241878697334,0.04717240581239997,0.047172194541389864,0.04717230761647368,0.04717224538716495,0.04717223990552909,0.04717238308411912,0.047172523614051234,0.04717250428142001,0.047171684223418456,0.04717216796065406,0.04717250269684111,0.04717230090469161,0.04717225630831694,0.047172304912892836,0.04717250670998623,0.04717216966715214,0.04717226458447951,0.04717258717083167
54,13,0.047108409513303307,0.04710848650668204,0.04710834189211113,0.04710850621290331,0.047108009778868525,0.04710806279394021,0.047108158418144294,0.04710833594180487,0.0471082363037654,0.04710842285334589,0.04710787017968263,0.04710838869834482,0.047108527174734245,0.04710812975909413,0.047108100015016155,0.04710833650309184,0.04710838085180992,0.04710820441825232,0.04710835425789754,0.047108190950802854,0.047108469259616745,0.04710844933810046
55,9,0.04715160636773705,0.04715162733833338,0.0471517168928825,0.04715121845077723,0.047151734944949106,0.047151650238462024,0.047151501138897225,0.04715165691247951,0.04715176252232182,0.047151712933481256,0.04715170115302037,0.04715174042011336,0.04715169385136029,0.0471517096156438,0.047151443227331793,0.047151715278024586,0.047151589815852164,0.047151710721365515,0.04715173722170985,0.047151625733062356,0.04715170759693522,0.047151569466271484
56,1,0.047164052170036753,0.04716401495604121,0.04716383827455898,0.0471640152124279,0.04716397105596989,0.047163869876475015,0.04716366048704101,0.047163872296445246,0.04716389941517661,0.04716387022013472,0.04716397509147551,0.047163862227412194,0.047163809222842155,0.0471639890026884,0.04716393746495306,0.04716391327885808,0.04716396562913386,0.047164020607102286,0.047163954296897785,0.04716395549150881,0.04716396650616999,0.04716396162312368
57,21,0.04712614692255489,0.04712620849276294,0.047125992908777115,0.047126129485520585,0.04712632271629441,0.04712608710550216,0.047125877214174716,0.047126125166418606,0.047126258882800046,0.047126115872073084,0.047126253749436194,0.047125979221047345,0.04712613307320219,0.047126144605924875,0.04712627342905292,0.04712621144733103,0.047126245870294924,0.04712594346554984,0.04712612247927687,0.04712600804279316,0.04712637763544195,0.04712614805401364
58,3,0.0471732808181819,0.04717289226390689,0.047173376060034425,0.04717309523618879,0.04717287762177355,0.04717295960720188,0.04717284559835861,0.04717292735278993,0.04717315258043393,0.04717306601051219,0.047173093832018426,0.047172965000438986,0.04717306191190372,0.047172881112727764,0.0471731770043742,0.0471731595439811,0.047173052748318504,0.0471728835901234,0.04717293827648175,0.04717261611079383,0.04717293993582167,0.04717290648639389
59,11,0.04715833710305936,0.04715823857103109,0.04715825424055014,0.047158164682713784,0.04715831287378115,0.047158299058722424,0.04715822754262447,0.04715830058829122,0.047158353348715105,0.04715836214407332,0.047158498707866384,0.04715842308522053,0.047158381491978256,0.0471584563895632,0.04715835473591037,0.04715822760216197,0.04715828263474484,0.04715823543874422,0.04715829270083834,0.04715807819634216,0.04715831028008215,0.04715822406097712
60,8,0.04715032468728688,0.0471501467378248,0.04715022287380694,0.04715029577410614,0.047150171128158724,0.04715013049709264,0.0471502536761844,0.04715041345019471,0.047150269396635254,0.04714983948284438,0.047150227611039236,0.04715021481475124,0.04715028363610669,0.047150104364807814,0.047150383024352906,0.04715010767925227,0.04715031703854443,0.04714987457250392,0.04715004405471513,0.04715018203757547,0.04715023895656449,0.04715037760459185
61,18,0.04713725309460883,0.047137327339977185,0.04713699957431708,0.04713737518624629,0.04713713966448298,0.04713646264157237,0.04713701140184835,0.04713720000865272,0.047136989225722487,0.04713737346702861,0.04713709582714141,0.04713722430956322,0.04713731298438979,0.04713714725769412,0.04713724719339417,0.047137285730378765,0.04713732571729814,0.04713741770600449,0.04713703934226028,0.047137228219082485,0.04713728627784738,0.04713709394445794
62,4,0.04714066173721382,0.04714067616537826,0.04714043513530681,0.047140715822884975,0.04714050870695377,0.0471406141680186,0.04714053601066819,0.04714056048254626,0.04714025784930423,0.04714046897355388,0.047140599149430834,0.04714055848644527,0.04714033041072832,0.047140691772345436,0.047140393725122104,0.04714051995302924,0.04714055736103069,0.047140414859316866,0.047140706709301684,0.04714047885349498,0.047140630639059426,0.0471405636648514
63,3,0.047141014747041195,0.047141064710144884,0.0471412769389357,0.04714063211121006,0.047141086810760215,0.0471410923298999,0.047140959857201806,0.04714122015695779,0.047141233490407095,0.04714111756236992,0.04714117153642389,0.04714123582983353,0.047141197271843086,0.047141144240102344,0.047141149189985715,0.04714119488808748,0.047140966856675785,0.0471411456682623,0.047141269574877534,0.047141071855009806,0.047141236705146035,0.047141170000039485
64,16,0.047174556538696975,0.04717456387464995,0.047174650616618775,0.04717458045718811,0.04717451148559963,0.04717447146811656,0.04717444041158064,0.04717432632488705,0.04717451487046155,0.047174500480301196,0.04717462876266751,0.04717441900624033,0.04717458404012867,0.047174520965909815,0.047174456872114016,0.047174663090401504,0.04717453306403335,0.04717459181957979,0.04717461259997431,0.0471744988240038,0.047174531510732004,0.047174502448486186
65,3,0.04710290041234091,0.047102956837776676,0.047103255931196485,0.04710307991016787,0.04710272296588739,0.04710290118937306,0.04710315602924735,0.04710301968018789,0.04710259763290256,0.04710236199853405,0.0471027513749841,0.04710313992377213,0.047103157251410906,0.04710323693852045,0.04710292378839715,0.047102965979007747,0.047102860403258194,0.047102947360712376,0.04710276379881949,0.04710311539647736,0.04710285683242862,0.04710311922805831
66,11,0.047138369132117566,0.047137956746124574,0.04713818116958215,0.0471383588036892,0.04713819450120379,0.04713831023927291,0.04713781955598147,0.0471380876087171,0.04713820856153097,0.047138294820754816,0.04713849114677296,0.04713828061881199,0.047138357096886886,0.047138172078964015,0.04713846540750354,0.04713833277693241,0.04713846480465795,0.04713800905307997,0.047138189536528596,0.04713783321143873,0.04713810596822904,0.04713801172208726
67,15,0.04718401286743777,0.04718412647956754,0.04718394618301157,0.04718401834823853,0.04718388210215289,0.047183943863311185,0.04718374383808229,0.04718365524414037,0.047184084588930614,0.047183776180820376,0.04718391773841746,0.047183849628251506,0.04718381400372525,0.047183722316461424,0.047184139839676204,0.0471839580658692,0.04718401089712044,0.047183766851170164,0.047183702876294364,0.04718343079578217,0.047183717218938014,0.04718383519703036
