"Id","Predicted","P_1","P_2","P_3","P_4","P_5","P_6","P_7","P_8","P_9","P_10","P_11","P_12","P_13","P_14","P_15","P_16","P_17","P_18","P_19","P_20","P_21","P_22"
14,1,0.17069319340328495,0.02591319170402947,0.07855433211673638,0.03749694581170359,0.0027169929729497456,0.038943732790178896,0.13659337524456713,0.10149151120554384,0.013321315879445102,0.02470579719909544,0.08596853145608357,0.01006392252139861,0.007204141369214275,0.025779098212865566,0.019736792271157228,0.024855918394026608,0.004179928449949613,0.012910220440144974,0.012578562559645122,0.026149272054288727,0.019114356647437804,0.015015653134089386
15,21,0.010085090081975572,0.019767031410466727,0.011651433464297764,0.013066334409421725,0.02020178015784007,0.007694126460893239,0.019462248002782907,0.027005986995662003,0.014516765867161812,0.016340590513047037,0.015057784400901024,0.0023677059346498804,0.1806985761867295,0.06125404342116216,0.06340374028817203,0.02164241381335917,0.09957342615202526,0.09470263620231524,0.10272590350090548,0.02501743340414063,0.21663898600781026,0.10448290090515319
16,4,0.06323561019076133,0.0488982019329318,0.01700421033602185,0.22959717902399276,0.004581505031046735,0.01437652396897134,0.0021889509616599308,0.03136279418234943,0.005808910480539041,0.010978437360449464,0.002504003909005439,0.006796491806688464,0.010872279062875136,0.009461389914672998,0.007602057198159096,0.007754698847616414,0.015862725334381277,0.02077621282943741,0.005127289215431266,0.00713508849905008,0.004797638566691866,0.011539176579969872
17,20,0.01975207862459921,0.013024163837227692,0.03233187771518814,0.009556572509259035,0.022775059395549135,0.02298395179139128,0.008640017755225621,0.007958824345568683,0.011187408854627424,0.007674867996541486,0.012944104563047239,0.13763902186878935,0.017519495010862952,0.09419087860429483,0.09774314471243858,0.03762882722429382,0.10072211423262489,0.025849545130535598,0.0019829713171859694,0.20505864390193185,0.0027926181870641686,0.041732093673710065
18,13,0.019154062381545708,0.01859128785011758,0.01853407619656166,0.01915277305643386,0.023587644136874964,0.01755041000052381,0.014216097373137821,0.0144831582947886,0.01403814083364383,0.01844936413636146,0.007397104830244362,0.07304867357005032,0.22605327875879097,0.09593956241372224,0.003155303520974807,0.21551517718759558,0.040312161225148364,0.22605327875879097,0.1016040025229084,0.03962916810898399,0.13865611637323505,0.19737712549300482
19,15,0.018242788502222492,0.013688259326680463,0.02005397111872675,0.013864719393012582,0.0028617285739434397,0.005137614074014951,0.011697412047261975,0.004329975191219398,0.005177685404388371,0.015121679689705085,0.03382188583784642,0.06229938342573773,0.0042286300169819,0.04145275714493353,0.17936458764377278,0.08454690861313775,0.09953133221778933,0.14426680632448968,0.16578454099139178,0.009741125132609689,0.00808769308541313,0.0023754140538687907
20,16,0.013801619133974883,0.017194775968806923,0.005226147577345737,0.025126703855530508,0.0144580381279986,0.01414167670762548,0.006964286033528234,0.004509500018136836,0.006939609028189887,0.007926612699860584,0.01008985035910505,0.01943624316029956,0.10210968666358372,0.0012440427280197208,0.008149547384922207,0.20506010321645704,0.14589834785912975,0.12596990039104278,0.019484363777752575,0.0986622924486368,0.02162153273065861,0.016305959613294126
21,14,0.020784146328370213,0.02002517824994502,0.011760751848585535,0.01139939840495656,0.02218674472302395,0.010789870387806894,0.008483583897237319,0.008321486375395886,0.011464231274741759,0.006717291103261484,0.006244985429613714,0.019168361239766434,0.0038084431795852467,0.24160190068557114,0.00277657966608951,0.02563963782160856,0.10021712083585282,0.10115901905704286,0.05044495131225756,0.04192458972538786,0.03083965861679696,0.11566783820192156
22,16,0.016704240468957916,0.02087140818204968,0.012878994840593551,0.010512817884668868,0.012991620789200136,0.012949694227423949,0.010301870545826238,0.008905096497056975,0.013985613056794393,0.027561266788264104,0.021855022014780675,0.0625459933659248,0.09890224310035904,0.0968745631570549,0.0021673882807084727,0.16271179175690345,0.012779349417091055,0.0023677059346498804,0.0704226438280067,0.02477196466381868,0.0630058084167389,0.017623834162000408
23,5,0.012408785087904129,0.11904838768025121,0.019481679591518468,0.004930512803813941,0.18019931193754066,0.013450307053564876,0.004710532875164395,0.02498232901205188,0.005039934456336507,0.00957989820903757,0.004273768545588779,0.0207433010992876,0.02731224271772146,0.009735273237206764,0.004080775185821083,0.00505819678368564,0.003942868385881936,0.03538086384155847,0.006436199573932783,0.005923809348738739,0.006623880224479736,0.011973772825184774
24,21,0.008251966008949852,0.007240696685076403,0.035500313683231095,0.01138917983336749,0.02239495124012534,0.005261011615271927,0.006208244826486063,0.0030295820927493024,0.0026415238445879415,0.009371076871472709,0.034178256337921924,0.0350697963578919,0.022563603125641304,0.026047567522512634,0.02118670765109303,0.02346633939315367,0.023906795501466654,0.016457502131010188,0.030240200088639514,0.0037583137593343945,0.17274272625635148,0.06517399663125875
25,18,0.01168374533912351,0.011901131231102938,0.013347603548852551,0.02089675785084728,0.003611489753510957,0.04680827732726492,0.0076206535630675976,0.02145882765534564,0.010626458553073835,0.0033431484457052143,0.007310494707325428,0.004654658357073709,0.0012440427280197208,0.016186563151733474,0.10014145369172449,0.08240987870947969,0.014157045906221957,0.13431557862808188,0.0055098483217376985,0.011753443293360422,0.10644712696889312,0.013220895137992334
26,2,0.19617166005734515,0.23708196160391634,0.03723142620305286,0.04071124663197254,0.1005745708060114,0.18416734438495122,0.23621485676615336,0.0012440427280197208,0.024718776106258743,0.1875155227993013,0.019632440469986613,0.02021160769872765,0.0039957472563601,0.008246096610142384,0.00823241721129086,0.015141299344431198,0.006693696458843684,0.008286760864392671,0.042824896764974155,0.019937026618811554,0.03283013041470947,0.00481557145156274
27,3,0.01965868471609268,0.01055290271804895,0.2449328517837709,0.00277657966608951,0.20199743943606324,0.016154909214732043,0.050265545142938864,0.01352645850541066,0.0167609188853167,0.00644941171492861,0.0076896971051330565,0.021233281745740244,0.004559571425159248,0.0107724536033716,0.005658561387232796,0.007838759491894972,0.02039195976333152,0.01077810371234049,0.0052820755910522755,0.006456731245656957,0.005419550958566691,0.03313030064549778
28,4,0.2384269806025446,0.1742823589924055,0.0027169929729497456,0.24186326946271441,0.23152542553132577,0.23885773169404798,0.013843310304433039,0.03869628741331725,0.19801332641925432,0.025122430810916224,0.02144019022777629,0.00858624487636784,0.014629988850013296,0.014383064885632799,0.016718401920557385,0.02135373712961846,0.003817347000042724,0.013702110396295732,0.006414581695044103,0.019334378080777585,0.019643343298732133,0.026606227252863927
29,7,0.09507554402212257,0.04592201686351149,0.15495758545890037,0.021866660498779868,0.012974036356109189,0.035605140820296775,0.18995737416133807,0.0030170449394317234,0.016903437800855084,0.093993241233394,0.025703454806904582,0.009311950204822964,0.009618555529439701,0.011967057365363926,0.017469712357286074,0.019270752680584546,0.0038415680995437735,0.009532794298663732,0.007456345753973807,0.011615223510395652,0.01954232213016556,0.01066413473109018
30,7,0.014887335037602003,0.01550937435941421,0.011495151126229088,0.0369676164607111,0.05450760590637046,0.013966522721863571,0.15439681392051743,0.0015474688348009677,0.012297395919825243,0.013444327408942304,0.0027169929729497456,0.0031815160151666398,0.018656901541116468,0.03125863608611942,0.003691463640539563,0.032835033718695984,0.024484254722176968,0.07050023609346873,0.003163813414070393,0.014222575448075571,0.003965179441759715,0.024656062089247536
31,20,0.013976542200952392,0.013010554207779818,0.01190370929445427,0.02996806349912649,0.011622361833656367,0.0313715874864942,0.011759110501223975,0.011751492983090946,0.020434957559609376,0.005682535143747808,0.012324446877814609,0.0347557189474409,0.17001498272141238,0.0030170449394317234,0.08612396132605994,0.04037264885759271,0.09652826986641495,0.03867375807954209,0.053286433075596655,0.26256461537383474,0.259929294371048,0.07067370545845703
32,22,0.0196223985269377,0.01955970988858445,0.02100696440853701,0.010006293017967093,0.019045038125731183,0.03042488078156193,0.01313873098326678,0.009827316272544816,0.028636350333007862,0.004240235700784568,0.014669702858105281,0.1768458754874808,0.0829020657180185,0.2063174088511484,0.002362068956070399,0.2274005768615942,0.14048080022755965,0.09307013966865542,0.014635745782764012,0.144291598116423,0.1506262889309044,0.2333650440342118
33,5,0.03636703239658478,0.04280668875251176,0.02317394129438112,0.034845580991377204,0.1240586510086838,0.00568455884919037,0.016814247009221562,0.01182755307444226,0.004901865721873319,0.023221374897845388,0.0798520068984805,0.01399054473505176,0.006472551057199224,0.03282318303250127,0.008538654676895135,0.025434594959492365,0.03223608476102991,0.013405515335713197,0.008498893124636347,0.010344491603695882,0.009769704101435015,0.018351736974575882
34,13,0.019931002191061115,0.019511852141328462,0.020351074917396027,0.020015446669856014,0.003871941879230639,0.013840131796322376,0.019790381710778234,0.011151880384610607,0.021056847089577956,0.015873403826038756,0.008853405658762614,0.09573600249522446,0.23929758685851293,0.022819118180505093,0.0023677059346498804,0.012462818056588458,0.09638155963005868,0.10076624167347856,0.0997840177824261,0.011071225113112194,0.05242790887886519,0.20032822562261368
35,3,0.10038666270710786,0.053390780160676235,0.18784103311764855,0.015648854751781155,0.040785628880518655,0.014964152402792174,0.04228319704507839,0.0027169929729497456,0.02110750664126126,0.18774428773972304,0.01432797615954838,0.006783328637059109,0.005081104731229097,0.009619332883867869,0.010801657047749985,0.029777594752118622,0.002885952895974794,0.008118816929026247,0.011299250746384368,0.013218989387159439,0.017140116905168687,0.006236204735433075
36,15,0.00950329843069157,0.022057899277257986,0.035951071768995334,0.06402709375822718,0.008157270971742576,0.03139806669481849,0.039901235640143085,0.010649125070843018,0.006768605070136292,0.0030063242801647077,0.0074219502975271905,0.1116144331502761,0.0029240553911232875,0.12900508866862623,0.1550544418932025,0.0798050562831361,0.14295639754844505,0.06971597076115406,0.04276888936682867,0.08360902239321855,0.043186424999069606,0.10524587582436579
37,14,0.020179645659726308,0.030203847950437828,0.021944168684367167,0.020102672995054444,0.007513368981126263,0.01221874558942155,0.026933119447312498,0.011736975335485296,0.011498212719911905,0.005090936899820108,0.011336347477012407,0.13092643763273024,0.0021966590808788415,0.25382735003998597,0.13113393785462382,0.016536575631613922,0.24047573899961697,0.20511796447457986,0.004758744935173015,0.10100427439944154,0.03995646992096105,0.030690082841404134
38,5,0.18071313679839407,0.2324680936846045,0.17167425437202075,0.041166239025514466,0.232530833747629,0.02177481555021832,0.0595433388645138,0.14253274847698544,0.002709284853730835,0.04092964065254392,0.016014485650712167,0.012987465702312012,0.011714993730254995,0.019181870282528074,0.0068294702699824164,0.022638606033881913,0.006624350517007469,0.01264173294692101,0.031042610041949827,0.020589389087342917,0.0201362111237285,0.010250719631449719
39,1,0.07009716010707595,0.016020893051685296,0.016224698993459994,0.016836734695700142,0.012068166497919999,0.0679658078550622,0.03264313774724258,0.05809253978329008,0.029498238999050505,0.014169243499524687,0.011423671750721181,0.003006087304780006,0.005078741252017333,0.005046282052296035,0.00375244488063074,0.014627595627627466,0.00474638523075382,0.008633047842401024,0.008710386055080385,0.0048115849233881305,0.0038530498108632983,0.008197561043672953
40,21,0.013032062767597347,0.022262701822636583,0.00862603615532923,0.005903670386572115,0.022264449397501006,0.022149599531079648,0.02257189061265957,0.028459411014467206,0.00858929252795791,0.01116070132995135,0.009000383117590306,0.0027169929729497456,0.03389391868641316,0.015858304053196066,0.02187137670630552,0.0996952166803269,0.014000555390063105,0.05457371362205509,0.11373393229728514,0.18606181959688076,0.23501989132939152,0.039157175904421825
41,16,0.028559782222104278,0.01468061242564382,0.0290014410452534,0.011054066154875322,0.0397591062363912,0.0083544533544394,0.024226649826900072,0.01668480830006295,0.0077230136349152765,0.021329907046857128,0.014053550810670057,0.020944438908738962,0.0034850423011149574,0.03435803484536879,0.17659416470956438,0.20547919976592893,0.14004245721969183,0.14417291922066344,0.0023697770752893095,0.014670277107844864,0.10033360108994835,0.10060151274821863
42,16,0.04479514187471104,0.014254238311890625,0.01082345215487092,0.024034449880455475,0.007776459016301311,0.017401858296784995,0.05590357367910099,0.008190241922448865,0.007985498856641274,0.012120264993813325,0.007639104843559442,0.03358015780726337,0.006549386753048962,0.0021889509616599308,0.053748570178184595,0.2519628379973029,0.14785997423285133,0.14379005349663695,0.02665540054457966,0.11069772753667921,0.015457148281815937,0.24411594927808605
43,5,0.24034813708114589,0.09914910284098698,0.0012573878258181127,0.08571970168521242,0.3345949677692449,0.1493442576404595,0.09524953487899811,0.011877285404509979,0.023699481990251115,0.2241913744284204,0.0407924130754716,0.01476935214991816,0.00845333199072908,0.02104385720969667,0.0190169073529531,0.018118902234812925,0.023106178179732307,0.019137912922097718,0.01854258934230091,0.007687480084915241,0.010799006252025173,0.01951096810167237
44,8,0.0903815408846414,0.0,0.012847521973070552,0.013219223934428915,0.009229123013128034,0.006357419993570617,0.12495934742359235,0.2416665737016108,0.18505896199170938,0.0060151453821226985,0.13265279093810278,0.004351173691765273,0.0350399552420686,0.022581666549107274,0.004714084170964649,0.015317734839923833,0.009246987515099798,0.00991242170991374,0.004136827424370727,0.0036558177170893506,0.03161764962774794,0.00915920868562774
45,2,0.024194960620613166,0.22174872424423483,0.16513236716105179,0.12028725054483638,0.02449903053407567,0.018252569791265657,0.2150612887329961,0.009007251294771078,0.01498402309260254,0.07128963523382831,0.011354956696069006,0.03309774114432184,0.10164169616326804,0.018899475755509987,0.07520035793522156,0.04335756447841113,0.016261119305737634,0.1166628742707815,0.03418605705396785,0.014635510581331269,0.009751266863004844,0.1338745963397773
46,21,0.021505448716772384,0.04060373732938191,0.01946481571723893,0.01332367892621415,0.012639755651791712,0.02720480094794425,0.026781569388504768,0.027149522662277457,0.011575205935155984,0.008497156583914789,0.02230921889508285,0.09743400410682254,0.01985913691606825,0.07191489645608393,0.0021531336371106297,0.06303604861017877,0.004258168700675688,0.20875483367868736,0.09714882213602874,0.12985890299496283,0.23619729358885547,0.16543955552824904
47,15,0.011217221164709731,0.023789001844333465,0.03972677328362829,0.015704441706679194,0.044754827360662996,0.009034522142190644,0.020508348643563896,0.019127416997094547,0.029580903240631406,0.014733583665868133,0.020224836356726002,0.1229979185344342,0.2068321636848793,0.020703912701480965,0.21122031717524176,0.04120199913986297,0.022948827012960617,0.04913662791465732,0.0012440427280197208,0.002418561921563654,0.04897334573788048,0.061242646952292305
48,21,0.007121400798696247,0.01000023154642758,0.03758117997681655,0.016106175523220547,0.00683564531532307,0.009022751785120797,0.00987243157707358,0.01139925894974363,0.019853301749578167,0.00370908977787089,0.008080487059398244,0.04867211475037179,0.13932173672194342,0.02390911718809924,0.05458846992317575,0.01511957516308265,0.04941733172234983,0.1716605941668388,0.010210432114338898,0.022013966991214336,0.23741343908696672,0.0023677059346498804
49,16,0.011483287265233963,0.014592961829764732,0.01979754815229483,0.015129275525160241,0.006960486697384702,0.022255159536057122,0.010058399879830301,0.011858196956898269,0.012004815802668892,0.025997725507049194,0.004117865175321198,0.18698066038044675,0.17446004159443296,0.025111877100232258,0.02791576284829018,0.23603530976782422,0.09536955035976438,0.04965854777954427,0.18784103311764855,0.07641326011656753,0.14416239351455473,0.0020869824341786464
50,1,0.12627677212354965,0.03874396461350028,0.038598523242120236,0.025082766985321112,0.04059008689632952,0.027733782122376142,0.1023223970474453,0.020793595944353992,0.10478615908613462,0.0012440427280197208,0.017622418766724848,0.013690119124887485,0.003504021351845169,0.007148065293419184,0.013239857754648952,0.010051421509253948,0.007995079430529031,0.011620094497008671,0.01935313688005677,0.0068159914659260525,0.009661835072356021,0.008090167590505268
51,22,0.009732323318387213,0.02720835699437498,0.007921563692047818,0.028863779917158997,0.012637379368660667,0.008838757586550769,0.00882056842430382,0.012721809310900152,0.025341833894773184,0.008377065313414098,0.041048012257108774,0.001324429516258565,0.0062429470559295696,0.015878850336231397,0.08248556608785895,0.0012440427280197208,0.02830406479807184,0.005323993265315134,0.0646617195523083,0.009444295472057796,0.14538041790381379,0.23941651361303745
52,20,0.021384576385939248,0.026555165470894808,0.009661847845491525,0.03772698022883226,0.021974651683140528,0.026302104545201484,0.011775403362194334,0.011202209668635428,0.024880921271078108,0.035053374148853414,0.024659770402838167,0.0962562117893267,0.09428156664287096,0.017140036704583927,0.17785312819768875,0.14274182709104302,0.19051129693810626,0.04133261183410589,0.020210814041778692,0.23981920412296695,0.0044818140093734055,0.002709284853730835
53,19,0.025394158712288624,0.011350529462470376,0.02284848728297285,0.008987654399204485,0.0132211456719627,0.007380934373773529,0.019536432382864517,0.007772124927273713,0.007705709090088751,0.01267473700638005,0.028999393261291067,0.22025126810671014,0.0034832621970288507,0.014031622951871697,0.23001852298800785,0.04069115937146208,0.02280479087201117,0.05269967369637097,0.2734859614541128,0.013742336785286226,0.02692861506210994,0.0001000158115266029
54,21,0.020376785291003487,0.03991262947508231,0.01147594973681131,0.03729158083525178,0.00811356802003662,0.005711780941025075,0.010712381231190369,0.027139106183594094,0.014628860981227058,0.018924701089887266,0.013605841311218923,0.098376332885487,0.0012440427280197208,0.02060942859141803,0.001009661749407845,0.08891931573685624,0.22249124771959264,0.0650188918371914,0.04605216775273657,0.015185600832346184,0.23550465771192008,0.19680181227225643
55,5,0.10072819233469951,0.10455416677315119,0.23558982935129674,0.005239138470640963,0.24129912274289814,0.17334018685546312,0.035566700407339794,0.13063560900181498,0.0027169929729497456,0.23693071430704898,0.20540421608963677,0.03414392807727992,0.02433868599462057,0.027919549850760984,0.011186378134206133,0.02804113035151777,0.015138530923334972,0.029360958793876447,0.03188866226683204,0.017423543299023653,0.026426796898493702,0.015774986570509617
56,4,0.0037078539638107366,0.23382531705865975,0.028407537142747574,0.23569862600922944,0.13155513807166683,0.09453868068893283,0.006705095889294158,0.0927528747852135,0.05465420590674141,0.029685877066110495,0.12881560189533522,0.01067941358929847,0.007688861195414893,0.027868111983031164,0.014460278356674629,0.021864836656881964,0.01540728539003146,0.028740764814049077,0.021199579812467624,0.013458240841836026,0.01671283390682916,0.024369666544954184
57,16,0.05021585772236472,0.007838986551707956,0.020729615275071892,0.05183199478833006,0.06068242059144131,0.04437789904763083,0.03209316697242381,0.07279883297397963,0.021403358919364967,0.040777356383495,0.02216963024415941,0.05344553025017008,0.02286603353132715,0.07295123563517357,0.11565983726236433,0.117918700989142,0.07895274115435606,0.03781608420141322,0.024183601934377044,0.0519589857631908,0.0012440427280197208,0.028783736616818253
58,1,0.2096055551425054,0.013642775059401136,0.0028093006652574384,0.049955998041695204,0.010886490540560331,0.014182248176009375,0.008343018620169968,0.012215027701213264,0.0814992004811146,0.040236141548392446,0.03812881670222304,0.005815221844681005,0.008000448955501591,0.004963720889637601,0.014272251201747282,0.01646516816107422,0.01034389861333241,0.004762257780112856,0.004943404950034408,0.003163010013959542,0.004808877487570202,0.004439450217195086
59,10,0.08844792232104975,0.05134700242038328,0.1075130682101117,0.03175954232023106,0.0889579481065202,0.11277370434912001,0.0831987013074287,0.037733139002839526,0.0901997614083327,0.13937448862923868,0.004710532875164395,0.020933473723433505,0.01875010026807815,0.025791784100101127,0.020385041653047824,0.010065218874348504,0.011764170662324842,0.011246938635297944,0.013446572365604238,0.006377167683164825,0.012155953293515936,0.011026598614346515
60,1,0.22953703293613284,0.04676660273608453,0.09713566001216291,0.18419870088564042,0.09724258694448931,0.04461785765789447,0.13979394308450455,0.002362068956070399,0.20202035981074176,0.0144814525833196,0.14335744911232035,0.011869514485520283,0.01971541391177637,0.009355843546775211,0.031004883989318777,0.008781472054796912,0.019604601677416268,0.004557565735860246,0.009807514151094437,0.011549812276998165,0.028422776332086976,0.02314843267751719
61,13,0.021407630890259894,0.024414762213170352,0.008402238854089594,0.031211330976923052,0.008940439894387345,0.0027398409802503075,0.007686359077294726,0.010429580168699205,0.009013822864277465,0.03995693890252767,0.008141928057879467,0.09771238588090822,0.2356640032856392,0.05903131780010688,0.14404967247843092,0.2193071304215765,0.10822657237084446,0.0015325369380697893,0.042675448726047345,0.13301624870482875,0.17839735789920527,0.05571228625011269
62,1,0.2409093924397757,0.24029083339605023,0.028219716525572404,0.0012573878258181127,0.10745131966008825,0.21528293567285567,0.14361183913258918,0.06092169304448219,0.005143771670776568,0.029494518919238447,0.10166133175533965,0.01336464383808288,0.003581583261627533,0.019936116996528194,0.007690715802050315,0.016029692737881095,0.015017965469262446,0.007850981671586387,0.03265510513830931,0.010945257406947451,0.018850862823759317,0.014274643813679391
63,9,0.03504765532585111,0.0578616721460964,0.0027169929729497456,0.002457239303161421,0.09387285767409301,0.09504424813698996,0.023589108759391672,0.2396163717174092,0.24078404703748188,0.14246599169189705,0.18505285448033335,0.029171953532109825,0.02410304222890628,0.025337822444154837,0.022955049021504643,0.025624976377597388,0.008730485680715164,0.025290865220129195,0.036932555160231945,0.011403662890415769,0.031494206703745496,0.024837633945727758
64,19,0.033987709105592005,0.024099040236530773,0.03731599227837981,0.04680983643709192,0.0172041744402038,0.02166094987978923,0.025674813623127242,0.002903501849936836,0.016581902706798147,0.036427637843164856,0.02628171939101398,0.03939188611557277,0.0775868864132321,0.08184163789759202,0.005954721104712252,0.0013605936746484868,0.08389225606464618,0.1312121362003621,0.2391733067019938,0.03499168321079444,0.11962068380390432,0.02017879631472806
65,7,0.0794318914682342,0.04986273048409093,0.0023677059346498804,0.16491979272135499,0.01761845363248475,0.024839285741989726,0.23632611470826145,0.14197974528408336,0.014159939908818324,0.004158981725178707,0.025909677461252077,0.0195279374119394,0.019100182282530645,0.039686152582412766,0.014850498685026296,0.008712730218109891,0.02074021099355472,0.005755387354520356,0.00865524227965224,0.01611295322319697,0.011331035556431586,0.019884800112597554
66,6,0.12655141035032724,0.0119042957157903,0.01104094140821206,0.13277016759168445,0.09725002281617873,0.18948992350888522,0.0059876011512742175,0.034013324628377764,0.03093865294848264,0.1660240402762121,0.002362068956070399,0.01808442114282528,0.020919577396112398,0.01344625420991287,0.030428574590270503,0.016951163708779624,0.041090609237684116,0.009953256219522004,0.014418886816128473,0.008663991494435693,0.011311628893377421,0.01001732518882382
